,Year,Rider,Rank,Time,DistanceKilometer,PersonalAvgPace,Hours,Minutes,Seconds,Team,RiderNumber,TotalSeconds,Gap,Bonus,Points,NumberStages,ListedAvgPace
5827,1980,GUIDO VAN CALSTER,39,110h 26' 00'',3842,34.79022034,110,26,0,SPLENDOR-ADMIRAL-TV EKSPRES,60,397560,+ 01h 06' 46'',,,50,35.144
5828,1980,BERNARD BOURREAU,40,110h 26' 25'',3842,34.78803275,110,26,25,PEUGEOT-ESSO-MICHELIN,34,397585,+ 01h 07' 11'',,,50,35.144
5829,1980,MARCO ANTONIO CHAGAS MARTINS,41,110h 26' 48'',3842,34.7860204,110,26,48,PUCH-SEM,23,397608,+ 01h 07' 34'',,,50,35.144
5830,1980,RUDY PEVENAGE,42,110h 27' 16'',3842,34.7835709,110,27,16,IJSBOERKE-WARNCKE-KOGA MIYATA,97,397636,+ 01h 08' 02'',,,50,35.144
5831,1980,PATRICK FRIOU,43,110h 28' 48'',3842,34.77552498,110,28,48,MIKO-MERCIER-VIVAGEL,73,397728,+ 01h 09' 34'',,,50,35.144
5832,1980,CHRISTIAN LEVAVASSEUR,44,110h 30' 32'',3842,34.76643407,110,30,32,MIKO-MERCIER-VIVAGEL,77,397832,+ 01h 11' 18'',,,50,35.144
5833,1980,DIDIER VANOVERSCHEDE,45,110h 30' 46'',3842,34.76521066,110,30,46,LA REDOUTE-MOTOBECANE,88,397846,+ 01h 11' 32'',,,50,35.144
5834,1980,HUBERT LINARD,46,110h 31' 06'',3842,34.76346308,110,31,6,PEUGEOT-ESSO-MICHELIN,38,397866,+ 01h 11' 52'',,,50,35.144
5835,1980,LUDO DELCROIX,47,110h 35' 28'',3842,34.74058594,110,35,28,IJSBOERKE-WARNCKE-KOGA MIYATA,93,398128,+ 01h 16' 14'',,,50,35.144
5836,1980,JEAN TOSO,48,110h 38' 34'',3842,34.72436319,110,38,34,PUCH-SEM,29,398314,+ 01h 19' 20'',,,50,35.144
5837,1980,GRAHAM JONES,49,110h 39' 47'',3842,34.71800034,110,39,47,PEUGEOT-ESSO-MICHELIN,36,398387,+ 01h 20' 33'',,,50,35.144
5838,1980,JEAN-LOUIS GAUTHIER,50,110h 40' 12'',3842,34.71582181,110,40,12,MIKO-MERCIER-VIVAGEL,75,398412,+ 01h 20' 58'',,,50,35.144
5839,1980,LÉO VAN VLIET,51,110h 40' 52'',3842,34.71233674,110,40,52,TI-RALEIGH-CREDA,19,398452,+ 01h 21' 38'',,,50,35.144
5840,1980,JOSEPH BORGUET,52,110h 41' 16'',3842,34.71024604,110,41,16,SPLENDOR-ADMIRAL-TV EKSPRES,53,398476,+ 01h 22' 02'',,,50,35.144
5841,1980,FERDI VAN DEN HAUTE,53,110h 41' 39'',3842,34.70824268,110,41,39,LA REDOUTE-MOTOBECANE,90,398499,+ 01h 22' 25'',,,50,35.144
5842,1980,JOSÉ-LUIS MAYOZ,54,110h 41' 55'',3842,34.70684918,110,41,55,TEKA,118,398515,+ 01h 22' 41'',,,50,35.144
5843,1980,PATRICE THEVENARD,55,110h 43' 01'',3842,34.70110216,110,43,1,BOSTON-MAVIC-AMIS DU TOUR,108,398581,+ 01h 23' 47'',,,50,35.144
5844,1980,PAUL WELLENS,56,110h 43' 07'',3842,34.7005798,110,43,7,TI-RALEIGH-CREDA,20,398587,+ 01h 23' 53'',,,50,35.144
5845,1980,BERNARDO ALFONSEL,57,110h 44' 24'',3842,34.69387755,110,44,24,TEKA,112,398664,+ 01h 25' 10'',,,50,35.144
5846,1980,ALAIN VIGNERON,58,110h 44' 37'',3842,34.69274626,110,44,37,BOSTON-MAVIC-AMIS DU TOUR,110,398677,+ 01h 25' 23'',,,50,35.144
5847,1980,JACQUES BOSSIS,59,110h 44' 44'',3842,34.69213713,110,44,44,PEUGEOT-ESSO-MICHELIN,32,398684,+ 01h 25' 30'',,,50,35.144
5848,1980,JOS JACOBS,60,110h 44' 58'',3842,34.69091894,110,44,58,IJSBOERKE-WARNCKE-KOGA MIYATA,95,398698,+ 01h 25' 44'',,,50,35.144
5849,1980,DIDIER LEBAUD,61,110h 45' 58'',3842,34.6856991,110,45,58,MIKO-MERCIER-VIVAGEL,76,398758,+ 01h 26' 44'',,,50,35.144
5850,1980,HANS-PETER JAKST,62,110h 47' 13'',3842,34.6791765,110,47,13,PUCH-SEM,25,398833,+ 01h 27' 59'',,,50,35.144
5851,1980,HENDRIK DEVOS,63,110h 48' 03'',3842,34.67482946,110,48,3,DAF TRUCKS-LEJEUNE,42,398883,+ 01h 28' 49'',,,50,35.144
5852,1980,MARCEL LAURENS,64,110h 48' 50'',3842,34.67074424,110,48,50,MARC-IWC-VRD,66,398930,+ 01h 29' 36'',,,50,35.144
5853,1980,POL VERSCHUERE,65,110h 49' 19'',3842,34.66822405,110,49,19,IJSBOERKE-WARNCKE-KOGA MIYATA,98,398959,+ 01h 30' 05'',,,50,35.144
5854,1980,JOS DE SCHOENMACKER,66,110h 50' 17'',3842,34.66318478,110,50,17,MARC-IWC-VRD,62,399017,+ 01h 31' 03'',,,50,35.144
5855,1980,DIRK WAYENBERG,67,110h 50' 21'',3842,34.66283729,110,50,21,IJSBOERKE-WARNCKE-KOGA MIYATA,99,399021,+ 01h 31' 07'',,,50,35.144
5856,1980,LUDWIG WIJNANTS,68,110h 50' 23'',3842,34.66266356,110,50,23,IJSBOERKE-WARNCKE-KOGA MIYATA,100,399023,+ 01h 31' 09'',,,50,35.144
5857,1980,JAN JONKERS,69,110h 51' 50'',3842,34.65510761,110,51,50,BOSTON-MAVIC-AMIS DU TOUR,104,399110,+ 01h 32' 36'',,,50,35.144
5858,1980,PIERRE-RAYMOND VILLEMIANE,70,110h 52' 13'',3842,34.65311062,110,52,13,RENAULT-GITANE,10,399133,+ 01h 32' 59'',,,50,35.144
5859,1980,PATRICK PERRET,71,110h 57' 25'',3842,34.62604364,110,57,25,PEUGEOT-ESSO-MICHELIN,39,399445,+ 01h 38' 11'',,,50,35.144
5860,1980,JACQUES MICHAUD,72,111h 00' 50'',3842,34.60828225,111,0,50,PUCH-SEM,26,399650,+ 01h 41' 36'',,,50,35.144
5861,1980,ETRIC VAN DE WIELE,73,111h 00' 52'',3842,34.60810905,111,0,52,IJSBOERKE-WARNCKE-KOGA MIYATA,94,399652,+ 01h 41' 38'',,,50,35.144
5862,1980,JEAN CHASSANG,74,111h 03' 48'',3842,34.59287494,111,3,48,RENAULT-GITANE,7,399828,+ 01h 44' 34'',,,50,35.144
5863,1980,FRÉDERIC BRUN,75,111h 04' 05'',3842,34.59140417,111,4,5,PEUGEOT-ESSO-MICHELIN,33,399845,+ 01h 44' 51'',,,50,35.144
5864,1980,BERNARD BECAAS,76,111h 04' 23'',3842,34.58984702,111,4,23,RENAULT-GITANE,3,399863,+ 01h 45' 09'',,,50,35.144
5865,1980,JOËL GALLOPIN,77,111h 05' 26'',3842,34.58439811,111,5,26,MIKO-MERCIER-VIVAGEL,74,399926,+ 01h 46' 12'',,,50,35.144
5866,1980,HERMANN Beyssens,78,111h 07' 33'',3842,0.0,111,7,33,SPLENDOR-ADMIRAL-TV EKSPRES,52,400053,+ 01h 48' 19'',,,50,35.144
5867,1980,PATRICK PEVENAGE,79,111h 09' 08'',3842,34.56521087,111,9,8,DAF TRUCKS-LEJEUNE,47,400148,+ 01h 49' 54'',,,50,35.144
5868,1980,JORGE FORTIA,80,111h 11' 36'',3842,34.5524312,111,11,36,KELME,125,400296,+ 01h 52' 22'',,,50,35.144
5869,1980,MAURICE LE GUILLOUX,81,111h 12' 23'',3842,34.54837477,111,12,23,RENAULT-GITANE,8,400343,+ 01h 53' 09'',,,50,35.144
5870,1980,WILLIAM TACKAERT,82,111h 16' 22'',3842,34.52776211,111,16,22,DAF TRUCKS-LEJEUNE,50,400582,+ 01h 57' 08'',,,50,35.144
5871,1980,JOS SCHIPPER,83,111h 18' 43'',3842,34.51561303,111,18,43,MARC-IWC-VRD,69,400723,+ 01h 59' 29'',,,50,35.144
5872,1980,ROGER LEGEAY,84,111h 18' 54'',3842,34.51466559,111,18,54,PEUGEOT-ESSO-MICHELIN,37,400734,+ 01h 59' 40'',,,50,35.144
5873,1980,GERHARD SCHONBACHER,85,111h 30' 06'',3842,34.45688405,111,30,6,MARC-IWC-VRD,70,401406,+ 02h 10' 52'',,,50,35.144
5874,1979,BERNARD HINAULT,1,103h 06' 50'',3765,36.51302497,103,6,50,RENAULT-GITANE,1,371210,-,,,50,36.513
5875,1979,JOOP ZOETEMELK,2,103h 19' 57'',3765,36.43577771,103,19,57,MIKO-MERCIER,11,371997,+ 00h 13' 07'',,,50,36.513
5876,1979,JOAQUIM AGOSTINHO,3,103h 33' 43'',3765,36.3550532,103,33,43,FLANDRIA-CA VA SEUL,21,372823,+ 00h 26' 53'',,,50,36.513
5877,1979,HENNIE KUIPER,4,103h 34' 52'',3765,36.34832606,103,34,52,PEUGEOT-ESSO,61,372892,+ 00h 28' 02'',,,50,36.513
5878,1979,JEAN-RENÉ BERNAUDEAU,5,103h 39' 33'',3765,36.3209557,103,39,33,RENAULT-GITANE,4,373173,+ 00h 32' 43'',,,50,36.513
5879,1979,GIOVANNI BATTAGLIN,6,103h 45' 02'',3765,36.28896231,103,45,2,INOXPRAN,131,373502,+ 00h 38' 12'',,,50,36.513
5880,1979,JO MAAS,7,103h 45' 28'',3765,36.28643636,103,45,28,DAF TRUCKS,124,373528,+ 00h 38' 38'',,,50,36.513
5881,1979,PAUL WELLENS,8,103h 45' 56'',3765,36.2837165,103,45,56,RALEIGH-McGREGOR,39,373556,+ 00h 39' 06'',,,50,36.513
5882,1979,CLAUDE CRIQUIELION,9,103h 47' 28'',3765,36.27478268,103,47,28,KAS,44,373648,+ 00h 40' 38'',,,50,36.513
5883,1979,DIETRICH THURAU,10,103h 51' 25'',3765,36.25178865,103,51,25,IJSBOERKE-WARNCKE,91,373885,+ 00h 44' 35'',,,50,36.513
5884,1979,LUCIEN VAN IMPE,11,103h 54' 16'',3765,36.23521612,103,54,16,KAS,41,374056,+ 00h 47' 26'',,,50,36.513
5885,1979,SVEN-AKE NILSSON,12,103h 55' 06'',3765,36.23037321,103,55,6,MIKO-MERCIER,19,374106,+ 00h 48' 16'',,,50,36.513
5886,1979,PIERRE-RAYMOND VILLEMIANE,13,104h 05' 59'',3765,36.16724348,104,5,59,RENAULT-GITANE,10,374759,+ 00h 59' 09'',,,50,36.513
5887,1979,JOHAN VAN DER VELDE,14,104h 06' 03'',3765,36.16685745,104,6,3,RALEIGH-McGREGOR,37,374763,+ 00h 59' 13'',,,50,36.513
5888,1979,EDDY SCHEPERS,15,104h 06' 41'',3765,36.1631906,104,6,41,DAF TRUCKS,121,374801,+ 00h 59' 51'',,,50,36.513
5889,1979,MARIANO MARTINEZ,16,104h 08' 26'',3765,36.15306237,104,8,26,LA REDOUTE-MOTOBECANE,51,374906,+ 01h 01' 36'',,,50,36.513
5890,1979,YVES HEZARD,17,104h 09' 55'',3765,36.14448193,104,9,55,PEUGEOT-ESSO,67,374995,+ 01h 03' 05'',,,50,36.513
5891,1979,HENK LUBBERDING,18,104h 09' 59'',3765,36.14409638,104,9,59,RALEIGH-McGREGOR,32,374999,+ 01h 03' 09'',,,50,36.513
5892,1979,ROBERT ALBAN,19,104h 13' 39'',3765,36.12290422,104,13,39,FIAT-LA FRANCE,81,375219,+ 01h 06' 49'',,,50,36.513
5893,1979,BERNARD VALLET,20,104h 15' 15'',3765,36.11366452,104,15,15,LA REDOUTE-MOTOBECANE,60,375315,+ 01h 08' 25'',,,50,36.513
5894,1979,JOS DE SCHOENMACKER,21,104h 16' 22'',3765,36.10721878,104,16,22,FLANDRIA-CA VA SEUL,26,375382,+ 01h 09' 32'',,,50,36.513
5895,1979,CHRISTIAN SEZNEC,22,104h 16' 42'',3765,36.10529512,104,16,42,MIKO-MERCIER,20,375402,+ 01h 09' 52'',,,50,36.513
5896,1979,RUDY PEVENAGE,23,104h 18' 14'',3765,36.09644894,104,18,14,IJSBOERKE-WARNCKE,98,375494,+ 01h 11' 24'',,,50,36.513
5897,1979,RAYMOND MARTIN,24,104h 21' 20'',3765,36.07857751,104,21,20,MIKO-MERCIER,16,375680,+ 01h 14' 30'',,,50,36.513
5898,1979,RENÉ MARTENS,25,104h 21' 36'',3765,36.07704101,104,21,36,FLANDRIA-CA VA SEUL,27,375696,+ 01h 14' 46'',,,50,36.513
5899,1979,RENÉ BITTINGER,26,104h 26' 47'',3765,36.04720125,104,26,47,FLANDRIA-CA VA SEUL,22,376007,+ 01h 19' 57'',,,50,36.513
5900,1979,KNUT KNUDSEN,27,104h 31' 28'',3765,36.02028234,104,31,28,BIANCHI-FAEMA,114,376288,+ 01h 24' 38'',,,50,36.513
5901,1979,FRANCISCO GALDOS,28,104h 33' 39'',3765,36.00774669,104,33,39,KAS,46,376419,+ 01h 26' 49'',,,50,36.513
5902,1979,LUCIEN DIDIER,29,104h 34' 18'',3765,36.00401638,104,34,18,RENAULT-GITANE,8,376458,+ 01h 27' 28'',,,50,36.513
5903,1979,GERRIE KNETEMANN,30,104h 46' 03'',3765,35.93671702,104,46,3,RALEIGH-McGREGOR,31,377163,+ 01h 39' 13'',,,50,36.513
5904,1979,HENDRIK DEVOS,31,104h 46' 50'',3765,35.93223934,104,46,50,FLANDRIA-CA VA SEUL,25,377210,+ 01h 40' 00'',,,50,36.513
5905,1979,ALESSANDRO POZZI,32,104h 49' 26'',3765,35.91738524,104,49,26,BIANCHI-FAEMA,117,377366,+ 01h 42' 36'',,,50,36.513
5906,1979,PIERRE BAZZO,33,104h 49' 57'',3765,35.91443493,104,49,57,LA REDOUTE-MOTOBECANE,52,377397,+ 01h 43' 07'',,,50,36.513
5907,1979,ALAIN MESLET,34,104h 52' 29'',3765,35.8999759,104,52,29,FIAT-LA FRANCE,88,377549,+ 01h 45' 39'',,,50,36.513
5908,1979,JEAN CHASSANG,35,104h 53' 36'',3765,35.8936062,104,53,36,RENAULT-GITANE,6,377616,+ 01h 46' 46'',,,50,36.513
5909,1979,LUDO PEETERS,36,104h 59' 20'',3765,35.86093767,104,59,20,IJSBOERKE-WARNCKE,97,377960,+ 01h 52' 30'',,,50,36.513
5910,1979,MICHEL LAURENT,37,105h 00' 15'',3765,35.85572001,105,0,15,PEUGEOT-ESSO,68,378015,+ 01h 53' 25'',,,50,36.513
5911,1979,SEAN KELLY,38,105h 01' 26'',3765,35.84898674,105,1,26,SPLENDOR-EURO SOAP,106,378086,+ 01h 54' 36'',,,50,36.513
5912,1979,LUDO DELCROIX,39,105h 02' 48'',3765,35.84121343,105,2,48,IJSBOERKE-WARNCKE,93,378168,+ 01h 55' 58'',,,50,36.513
5913,1979,JACQUES MICHAUD,40,105h 04' 03'',3765,35.83410665,105,4,3,FLANDRIA-CA VA SEUL,28,378243,+ 01h 57' 13'',,,50,36.513
5914,1979,DIDIER VANOVERSCHEDE,41,105h 06' 12'',3765,35.82188957,105,6,12,LA REDOUTE-MOTOBECANE,59,378372,+ 01h 59' 22'',,,50,36.513
5915,1979,BERNARD BECAAS,42,105h 06' 16'',3765,35.82151088,105,6,16,RENAULT-GITANE,3,378376,+ 01h 59' 26'',,,50,36.513
5916,1979,JOSEPH BORGUET,43,105h 06' 57'',3765,35.81762976,105,6,57,KAS,43,378417,+ 02h 00' 07'',,,50,36.513
5917,1979,BERT PRONK,44,105h 07' 56'',3765,35.81204621,105,7,56,RALEIGH-McGREGOR,34,378476,+ 02h 01' 06'',,,50,36.513
5918,1979,JOS JACOBS,45,105h 10' 07'',3765,35.79965505,105,10,7,IJSBOERKE-WARNCKE,96,378607,+ 02h 03' 17'',,,50,36.513
5919,1979,GILBERT DUCLOS-LASSALLE,46,105h 16' 57'',3765,35.76092893,105,16,57,PEUGEOT-ESSO,65,379017,+ 02h 10' 07'',,,50,36.513
5920,1979,MAURICE LE GUILLOUX,47,105h 17' 39'',3765,35.75696659,105,17,39,RENAULT-GITANE,9,379059,+ 02h 10' 49'',,,50,36.513
5921,1979,FEDOR DEN HERTOG,48,105h 18' 19'',3765,35.75319376,105,18,19,IJSBOERKE-WARNCKE,94,379099,+ 02h 11' 29'',,,50,36.513
5922,1979,HUBERT MATHIS,49,105h 20' 28'',3765,35.74103178,105,20,28,MIKO-MERCIER,17,379228,+ 02h 13' 38'',,,50,36.513
5923,1979,JEAN-LOUIS GAUTHIER,50,105h 22' 13'',3765,35.7311386,105,22,13,MIKO-MERCIER,14,379333,+ 02h 15' 23'',,,50,36.513
5924,1979,CHRISTIAN LEVAVASSEUR,51,105h 22' 20'',3765,35.73047925,105,22,20,MIKO-MERCIER,15,379340,+ 02h 15' 30'',,,50,36.513
5925,1979,FERDINAND JULIEN,52,105h 22' 55'',3765,35.72718287,105,22,55,FIAT-LA FRANCE,86,379375,+ 02h 16' 05'',,,50,36.513
5926,1979,PATRICK FRIOU,53,105h 23' 27'',3765,35.72416956,105,23,27,MIKO-MERCIER,12,379407,+ 02h 16' 37'',,,50,36.513
5927,1979,GLAUCO SANTONI,54,105h 24' 11'',3765,35.72002709,105,24,11,BIANCHI-FAEMA,118,379451,+ 02h 17' 21'',,,50,36.513
5928,1979,ALAIN DE CARVALHO,55,105h 29' 22'',3765,35.69077475,105,29,22,FIAT-LA FRANCE,85,379762,+ 02h 22' 32'',,,50,36.513
5929,1979,WILLY TEIRLINCK,56,105h 30' 10'',3765,35.68626418,105,30,10,KAS,48,379810,+ 02h 23' 20'',,,50,36.513
5930,1979,MARC DEMEYER,57,105h 30' 39'',3765,35.6835396,105,30,39,FLANDRIA-CA VA SEUL,24,379839,+ 02h 23' 49'',,,50,36.513
5931,1979,GUIDO VAN CALSTER,58,105h 31' 19'',3765,35.67978225,105,31,19,DAF TRUCKS,129,379879,+ 02h 24' 29'',,,50,36.513
5932,1979,ANDRÉ CHALMEL,59,105h 34' 21'',3765,35.66269625,105,34,21,RENAULT-GITANE,5,380061,+ 02h 27' 31'',,,50,36.513
5933,1979,JACQUES BOSSIS,60,105h 35' 48'',3765,35.65453455,105,35,48,PEUGEOT-ESSO,62,380148,+ 02h 28' 58'',,,50,36.513
5934,1979,RENÉ DILLEN,61,105h 36' 35'',3765,35.65012691,105,36,35,KAS,45,380195,+ 02h 29' 45'',,,50,36.513
5935,1979,PATRICK BONNET,62,105h 37' 25'',3765,35.64543912,105,37,25,FLANDRIA-CA VA SEUL,23,380245,+ 02h 30' 35'',,,50,36.513
5936,1979,ROGER LEGEAY,63,105h 38' 56'',3765,35.63691052,105,38,56,PEUGEOT-ESSO,69,380336,+ 02h 32' 06'',,,50,36.513
5937,1979,DORINO VANZO,64,105h 40' 40'',3765,35.62716854,105,40,40,INOXPRAN,140,380440,+ 02h 33' 50'',,,50,36.513
5938,1979,MICHEL BALBUENA,65,105h 41' 13'',3765,35.62407845,105,41,13,FIAT-LA FRANCE,82,380473,+ 02h 34' 23'',,,50,36.513
5939,1979,SERGIO PARSANI,66,105h 44' 35'',3765,35.60517502,105,44,35,BIANCHI-FAEMA,116,380675,+ 02h 37' 45'',,,50,36.513
5940,1979,JOËL GALLOPIN,67,105h 48' 56'',3765,35.58077997,105,48,56,MIKO-MERCIER,13,380936,+ 02h 42' 06'',,,50,36.513
5941,1979,CHRISTIAN JOURDAN,68,105h 50' 21'',3765,35.57284244,105,50,21,LA REDOUTE-MOTOBECANE,53,381021,+ 02h 43' 31'',,,50,36.513
5942,1979,PATRICE THEVENARD,69,105h 50' 29'',3765,35.57209556,105,50,29,FLANDRIA-CA VA SEUL,29,381029,+ 02h 43' 39'',,,50,36.513
5943,1979,ANDRÉ MOLLET,70,105h 53' 22'',3765,35.55595196,105,53,22,MIKO-MERCIER,18,381202,+ 02h 46' 32'',,,50,36.513
5944,1979,POL VERSCHUERE,71,105h 53' 43'',3765,35.55399333,105,53,43,FLANDRIA-CA VA SEUL,30,381223,+ 02h 46' 53'',,,50,36.513
5945,1979,JEAN-MARIE MICHEL,72,105h 54' 52'',3765,35.54755935,105,54,52,LA REDOUTE-MOTOBECANE,55,381292,+ 02h 48' 02'',,,50,36.513
5946,1979,JEAN-FRANÇOIS PESCHEUX,73,105h 55' 02'',3765,35.54662708,105,55,2,LA REDOUTE-MOTOBECANE,57,381302,+ 02h 48' 12'',,,50,36.513
5947,1979,HUBERT ARBES,74,105h 56' 33'',3765,35.53814569,105,56,33,RENAULT-GITANE,2,381393,+ 02h 49' 43'',,,50,36.513
5948,1979,STEFAN MUTTER,75,105h 59' 19'',3765,35.52268457,105,59,19,RALEIGH-McGREGOR,33,381559,+ 02h 52' 29'',,,50,36.513
5949,1979,WIM MYNGHEER,76,106h 01' 50'',3765,35.50863221,106,1,50,SPLENDOR-EURO SOAP,109,381710,+ 02h 55' 00'',,,50,36.513
5950,1979,BRUNO LEALI,77,106h 03' 49'',3765,35.49756566,106,3,49,INOXPRAN,135,381829,+ 02h 56' 59'',,,50,36.513
5951,1979,BERNARDO ALFONSEL,78,106h 07' 02'',3765,35.47963206,106,7,2,KAS,42,382022,+ 03h 00' 12'',,,50,36.513
5952,1979,BERNARD BOURREAU,79,106h 08' 54'',3765,35.46923331,106,8,54,PEUGEOT-ESSO,63,382134,+ 03h 02' 04'',,,50,36.513
5953,1979,GILBERT LE LAY,80,106h 09' 12'',3765,35.46756265,106,9,12,FIAT-LA FRANCE,87,382152,+ 03h 02' 22'',,,50,36.513
5954,1979,PAUL SHERWEN,81,106h 10' 36'',3765,35.45976831,106,10,36,FIAT-LA FRANCE,90,382236,+ 03h 03' 46'',,,50,36.513
5955,1979,MAURIZIO BELLET,82,106h 16' 15'',3765,35.42834738,106,16,15,DAF TRUCKS,122,382575,+ 03h 09' 25'',,,50,36.513
5956,1979,ANDRES OLIVA,83,106h 18' 04'',3765,35.41825632,106,18,4,TEKA,77,382684,+ 03h 11' 14'',,,50,36.513
5957,1979,DOMINIQUE SANDERS,84,106h 20' 48'',3765,35.40308425,106,20,48,TEKA,79,382848,+ 03h 13' 58'',,,50,36.513
5958,1979,JOSÉ DE CAUWER,85,106h 27' 18'',3765,35.3670565,106,27,18,PEUGEOT-ESSO,64,383238,+ 03h 20' 28'',,,50,36.513
5959,1979,EULALIO GARCIA,86,106h 34' 04'',3765,35.32962851,106,34,4,TEKA,73,383644,+ 03h 27' 14'',,,50,36.513
5960,1979,SERGE BEUCHERIE,87,106h 45' 44'',3765,35.26528318,106,45,44,FIAT-LA FRANCE,83,384344,+ 03h 38' 54'',,,50,36.513
5961,1979,ALEX VAN LINDEN,88,106h 56' 47'',3765,35.20455472,106,56,47,BIANCHI-FAEMA,119,385007,+ 03h 49' 57'',,,50,36.513
5962,1979,GERHARD SCHONBACHER,89,107h 26' 11'',3765,35.04399244,107,26,11,DAF TRUCKS,127,386771,+ 04h 19' 21'',,,50,36.513
5963,1978,BERNARD HINAULT,1,108h 18' 00'',3908,36.08494922,108,18,0,RENAULT-GITANE,51,389880,-,,,50,36.084
5964,1978,JOOP ZOETEMELK,2,108h 21' 56'',3908,36.06311969,108,21,56,MIKO-MERCIER,41,390116,+ 00h 03' 56'',,,50,36.084
5965,1978,JOAQUIM AGOSTINHO,3,108h 24' 54'',3908,36.04667251,108,24,54,VELDA-LANO-FLANDRIA,93,390294,+ 00h 06' 54'',,,50,36.084
5966,1978,JOSEPH BRUYERE,4,108h 27' 04'',3908,36.03467,108,27,4,C & A,22,390424,+ 00h 09' 04'',,,50,36.084
5967,1978,CHRISTIAN SEZNEC,5,108h 30' 50'',3908,36.01382312,108,30,50,MIKO-MERCIER,49,390650,+ 00h 12' 50'',,,50,36.084
5968,1978,PAUL WELLENS,6,108h 32' 38'',3908,36.0038694,108,32,38,TI-RALEIGH-McGREGOR,19,390758,+ 00h 14' 38'',,,50,36.084
5969,1978,FRANCISCO GALDOS,7,108h 35' 08'',3908,35.99005393,108,35,8,KAS-CAMPAGNOLO,31,390908,+ 00h 17' 08'',,,50,36.084
5970,1978,HENK LUBBERDING,8,108h 35' 26'',3908,35.98839678,108,35,26,TI-RALEIGH-McGREGOR,15,390926,+ 00h 17' 26'',,,50,36.084
5971,1978,LUCIEN VAN IMPE,9,108h 39' 01'',3908,35.9686149,108,39,1,C & A,21,391141,+ 00h 21' 01'',,,50,36.084
5972,1978,MARIANO MARTINEZ,10,108h 40' 58'',3908,35.95785901,108,40,58,JOBO-SUPERIA,101,391258,+ 00h 22' 58'',,,50,36.084
5973,1978,SVEN-AKE NILSSON,11,108h 41' 00'',3908,35.9576752,108,41,0,MIKO-MERCIER,47,391260,+ 00h 23' 00'',,,50,36.084
5974,1978,RAYMOND MARTIN,12,108h 50' 58'',3908,35.90280153,108,50,58,MIKO-MERCIER,44,391858,+ 00h 32' 58'',,,50,36.084
5975,1978,FREDDY MAERTENS,13,108h 52' 26'',3908,35.8947406,108,52,26,VELDA-LANO-FLANDRIA,91,391946,+ 00h 34' 26'',,,50,36.084
5976,1978,MICHEL LAURENT,14,108h 58' 00'',3908,35.86417865,108,58,0,PEUGEOT-ESSO-MICHELIN,7,392280,+ 00h 40' 00'',,,50,36.084
5977,1978,ANDRÉ ROMERO,15,109h 07' 34'',3908,35.8117774,109,7,34,JOBO-SUPERIA,110,392854,+ 00h 49' 34'',,,50,36.084
5978,1978,WARD Jansens,16,109h 09' 19'',3908,0.0,109,9,19,C & A,25,392959,+ 00h 51' 19'',,,50,36.084
5979,1978,YVES HEZARD,17,109h 11' 20'',3908,35.79118754,109,11,20,PEUGEOT-ESSO-MICHELIN,6,393080,+ 00h 53' 20'',,,50,36.084
5980,1978,ANTONIO MENENDEZ,18,109h 11' 28'',3908,35.79045913,109,11,28,TEKA,68,393088,+ 00h 53' 28'',,,50,36.084
5981,1978,RENÉ BITTINGER,19,109h 11' 47'',3908,35.78872928,109,11,47,VELDA-LANO-FLANDRIA,95,393107,+ 00h 53' 47'',,,50,36.084
5982,1978,JOS DE SCHOENMACKER,20,109h 12' 14'',3908,35.78627135,109,12,14,C & A,23,393134,+ 00h 54' 14'',,,50,36.084
5983,1978,PIERRE BAZZO,21,109h 13' 35'',3908,35.77889958,109,13,35,LEJEUNE-BP,72,393215,+ 00h 55' 35'',,,50,36.084
5984,1978,JOSÉ MARTINS FREITAS,22,109h 15' 07'',3908,35.7705304,109,15,7,TEKA,67,393307,+ 00h 57' 07'',,,50,36.084
5985,1978,GILBERT LE LAY,23,109h 15' 40'',3908,35.76752936,109,15,40,FIAT-LA FRANCE,86,393340,+ 00h 57' 40'',,,50,36.084
5986,1978,JAN RAAS,24,109h 16' 43'',3908,35.76180151,109,16,43,TI-RALEIGH-McGREGOR,16,393403,+ 00h 58' 43'',,,50,36.084
5987,1978,FEDOR DEN HERTOG,25,109h 19' 46'',3908,35.74517386,109,19,46,LEJEUNE-BP,73,393586,+ 01h 01' 46'',,,50,36.084
5988,1978,RENÉ MARTENS,26,109h 20' 29'',3908,35.74126906,109,20,29,C & A,29,393629,+ 01h 02' 29'',,,50,36.084
5989,1978,MAURICE LE GUILLOUX,27,109h 20' 40'',3908,35.7402703,109,20,40,MIKO-MERCIER,43,393640,+ 01h 02' 40'',,,50,36.084
5990,1978,BERNARD BOURREAU,28,109h 24' 34'',3908,35.71903705,109,24,34,PEUGEOT-ESSO-MICHELIN,2,393874,+ 01h 06' 34'',,,50,36.084
5991,1978,PATRICK PERRET,29,109h 24' 34'',3908,35.71903705,109,24,34,MIKO-MERCIER,48,393874,+ 01h 06' 34'',,,50,36.084
5992,1978,FERDINAND JULIEN,30,109h 24' 45'',3908,35.71803953,109,24,45,JOBO-SUPERIA,107,393885,+ 01h 06' 45'',,,50,36.084
5993,1978,PIERRE-RAYMOND VILLEMIANE,31,109h 25' 50'',3908,35.71214621,109,25,50,RENAULT-GITANE,60,393950,+ 01h 07' 50'',,,50,36.084
